i,revision,theta
8781,low,0.176237642
8782,low,0.20944401
8783,low,0.127786106
8784,low,0.334808042
8785,low,0.190627208
8786,low,0.190627513
8787,low,0.249646135
8788,low,0.320231535
8789,low,0.126821053
8790,low,0.295924884
8791,low,0.161734549
8792,low,0.296958171
8793,low,0.197275463
8794,low,0.157360933
8795,low,0.108370059
8796,low,0.371726807
8797,low,0.26491958
8798,low,0.335492031
8799,low,0.359035311
8800,low,0.169206787
8801,low,0.382219422
8802,low,0.171500969
8803,low,0.174934112
8804,low,0.151696434
8805,low,0.167336289
8806,low,0.108942798
8807,low,0.293764401
8808,low,0.180816627
8809,low,0.311550512
8810,low,0.144827376
8811,low,0.144539734
8812,low,0.274610961
8813,low,0.130504963
8814,low,0.206084726
8815,low,0.392537647
8816,low,0.221214845
8817,low,0.133361478
8818,low,0.19876833
8819,low,0.234338687
8820,low,0.244034361
8821,low,0.178563508
8822,low,0.340809621
8823,low,0.394101269
8824,low,0.116863869
8825,low,0.325864861
8826,low,0.312693621
8827,low,0.35171791
8828,low,0.168550005
8829,low,0.101818436
8830,low,0.222262578
8831,low,0.17331465
8832,low,0.159022864
8833,low,0.383914651
8834,low,0.39419265
8835,low,0.303870728
8836,low,0.118026069
8837,low,0.14844628
8838,low,0.164161607
8839,low,0.314766438
8840,low,0.248321565
8841,low,0.123963338
8842,low,0.321024066
8843,low,0.14761006
8844,low,0.275566772
8845,low,0.190632066
8846,low,0.14055751
8847,low,0.398180743
8848,low,0.15990704
8849,low,0.109853957
8850,low,0.185316725
8851,low,0.232402406
8852,low,0.397164129
8853,low,0.124378262
8854,low,0.257163191
8855,low,0.140451765
8856,low,0.128941743
8857,low,0.142206437
8858,low,0.25006497
8859,low,0.146578852
8860,low,0.265598305
8861,low,0.270684683
8862,low,0.260550613
8863,low,0.364083629
8864,low,0.185328286
8865,low,0.331839742
8866,low,0.392340879
8867,low,0.332576478
8868,low,0.23316429
8869,low,0.293198533
8870,low,0.220163611
8871,low,0.139793712
8872,low,0.168862837
8873,low,0.396345112
8874,low,0.381210878
8875,low,0.264136582
8876,low,0.3187661
8877,low,0.305317483
8878,low,0.234653463
8879,low,0.138087494
8880,low,0.283242612
8881,low,0.326070341
8882,low,0.190448314
8883,low,0.334963435
8884,low,0.359044767
8885,low,0.317253023
8886,low,0.280853802
8887,low,0.314992915
8888,low,0.342857024
8889,low,0.342778913
8890,low,0.116309576
8891,low,0.379295792
8892,low,0.119380397
8893,low,0.312498706
8894,low,0.184019607
8895,low,0.201276095
8896,low,0.13820953
8897,low,0.125984211
8898,low,0.382689209
8899,low,0.214708557
8900,low,0.187957005
8901,low,0.214467746
8902,low,0.389660651
8903,low,0.238049696
8904,low,0.158304443
8905,low,0.274463525
8906,low,0.370283735
8907,low,0.129981244
8908,low,0.102150256
8909,low,0.272656317
8910,low,0.135497069
8911,low,0.200189212
8912,low,0.279199
8913,low,0.387128229
8914,low,0.282940509
8915,low,0.214273778
8916,low,0.217681323
8917,low,0.39220723
8918,low,0.334709388
8919,low,0.344469173
8920,low,0.267368583
8921,low,0.139829321
8922,low,0.386688589
8923,low,0.239520323
8924,low,0.168029148
8925,low,0.241457484
8926,low,0.121488786
8927,low,0.259909859
8928,low,0.287150084
8929,low,0.203024996
8930,low,0.387284356
8931,low,0.112449892
8932,low,0.291348195
8933,low,0.371310984
8934,low,0.184771641
8935,low,0.150498288
8936,low,0.116389023
8937,low,0.298688063
8938,low,0.344936561
8939,low,0.164866357
8940,low,0.342854533
8941,low,0.257667403
8942,low,0.270091078
8943,low,0.109075198
8944,low,0.104935659
8945,low,0.279205917
8946,low,0.130432281
8947,low,0.299366354
8948,low,0.175263877
8949,low,0.200107034
8950,low,0.26031525
8951,low,0.278903769
8952,low,0.337657237
8953,low,0.172003934
8954,low,0.391393651
8955,low,0.32442954
8956,low,0.272223205
8957,low,0.386432387
8958,low,0.297450125
8959,low,0.289942002
8960,low,0.367622709
8961,low,0.314483022
8962,low,0.177251362
8963,low,0.212328562
8964,low,0.118029363
8965,low,0.123276352
8966,low,0.361303916
8967,low,0.206079951
8968,low,0.127647625
8969,low,0.317651562
8970,low,0.130770848
8971,low,0.225556873
8972,low,0.374958727
8974,low,0.233994388
8975,low,0.218027542
8982,low,0.21333049
8984,low,0.343537464
8985,low,0.328936476
8986,low,0.1209348
8989,low,0.356787736
8990,low,0.253404752
8992,low,0.289045627
8996,low,0.217945542
8997,low,0.100003239
8998,low,0.262531565
8999,low,0.141831496
9002,low,0.331469002
9003,low,0.372472709
9004,low,0.363900188
9006,low,0.374033436
9008,low,0.241094286
9011,low,0.232487947
9012,low,0.175297436
9013,low,0.361295352
9014,low,0.170374083
9018,low,0.116457731
9019,low,0.184141057
9021,low,0.244119671
9022,low,0.287846588
9024,low,0.244700815
9026,low,0.323005731
9028,low,0.122121202
9029,low,0.104329407
9030,low,0.110100053
9031,low,0.172864319
9033,low,0.287843766
9037,low,0.244241415
9068,low,0.19377648
9079,low,0.180020081
9084,low,0.125590042
9099,low,0.386048074
9101,low,0.391273214
9102,low,0.193625935
9104,low,0.179326529
9111,low,0.16993067
9115,low,0.264725071
9116,low,0.29526114
9117,low,0.106068091
9127,low,0.232229069
9129,low,0.23016011
9132,low,0.109915258
9135,low,0.363689617
9138,low,0.121338919
9141,low,0.241659959
9142,low,0.346011941
9144,low,0.38149398
9146,low,0.191509984
9148,low,0.289714475
9155,low,0.31053936
9159,low,0.151961309
9164,low,0.197513141
9168,low,0.334855716
9169,low,0.150127938
9173,low,0.26817371
9174,low,0.108348807
9176,low,0.318617099
9177,low,0.251623811
9179,low,0.204778688
9180,low,0.322431575
9181,low,0.342160128
9182,low,0.207105836
9183,low,0.167450782
9184,low,0.110254668
9185,low,0.134293168
9186,low,0.1090933
9187,low,0.394177695
9188,low,0.171626085
9189,low,0.217074392
9190,low,0.354869082
9191,low,0.142794394
9192,low,0.310623904
9193,low,0.227419145
9194,low,0.19741863
9195,low,0.143579595
9196,low,0.266020701
9197,low,0.273012315
9198,low,0.141706318
9199,low,0.339387765
9200,low,0.162755659
9201,low,0.318044415
9202,low,0.172400844
9203,low,0.301476129
9204,low,0.194580226
9205,low,0.134948524
9206,low,0.183271258
9207,low,0.231927334
9208,low,0.136534285
9209,low,0.383810323
9210,low,0.303082147
9211,low,0.235094122
9212,low,0.284023649
9213,low,0.355829305
9214,low,0.1321958
9215,low,0.103008992
9216,low,0.220015423
9217,low,0.116778036
9218,low,0.122751062
9219,low,0.248262944
9220,low,0.145417239
9221,low,0.341700814
9222,low,0.313036755
9223,low,0.225669177
9224,low,0.280640985
9225,low,0.101472811
9226,low,0.295000636
9227,low,0.217792468
9228,low,0.13462489
9229,low,0.229996807
9230,low,0.274142665
9231,low,0.307493815
9232,low,0.39234231
9233,low,0.125496606
9234,low,0.220949561
9235,low,0.294568829
9236,low,0.224115015
9237,low,0.376256899
9238,low,0.150781111
9239,low,0.193198437
9240,low,0.374732408
9241,low,0.297914856
9242,low,0.390657053
9243,low,0.168470005
9244,low,0.394293145
9245,low,0.337337775
9246,low,0.13106352
9247,low,0.11883911
9248,low,0.131040705
9249,low,0.178764782
9250,low,0.270157683
9251,low,0.181478282
9252,low,0.103121671
9253,low,0.170421278
9254,low,0.279845216
9255,low,0.111110823
9256,low,0.14908895
9257,low,0.373169343
9258,low,0.156810292
9259,low,0.107731425
9260,low,0.171938121
9261,low,0.154551552
9262,low,0.305720388
9263,low,0.246395034
9264,low,0.171722538
9265,low,0.153278942
9266,low,0.10337909
9267,low,0.180598262
9268,low,0.272821151
9269,low,0.278592365
9270,low,0.229698797
9271,low,0.127577578
9272,low,0.138988904
9273,low,0.257950865
9274,low,0.286810947
9275,low,0.23663964
9276,low,0.118810794
9277,low,0.282137091
9278,low,0.204748256
9279,low,0.2025446
9280,low,0.398896931
9281,low,0.275708617
9282,low,0.379269409
9283,low,0.254492193
9284,low,0.360319868
9285,low,0.247962268
9286,low,0.152269595
9287,low,0.250726798
9288,low,0.233527227
9289,low,0.390237081
9292,low,0.20426022
9293,low,0.28472668
9296,low,0.248638736
9301,low,0.106774382
9302,low,0.364990689
9303,low,0.1772875
9305,low,0.273969273
9306,low,0.141686117
9308,low,0.258661294
9313,low,0.224095999
9316,low,0.194506997
9317,low,0.216274479
9321,low,0.384601714
9324,low,0.32754742
9327,low,0.270157378
9328,low,0.120415622
9329,low,0.175979547
9330,low,0.316951337
9331,low,0.393771494
9332,low,0.360459424
9333,low,0.201801194
9334,low,0.1068583
9335,low,0.146619537
9336,low,0.207207017
9337,low,0.142530157
9338,low,0.358406602
9339,low,0.234895877
9340,low,0.249452522
9341,low,0.360681955
9342,low,0.280631914
9343,low,0.305041635
9344,low,0.238316069
9345,low,0.232243623
9346,low,0.304946667
9347,low,0.200378183
9348,low,0.188070162
9349,low,0.33734174
9350,low,0.132782366
9351,low,0.218780984
9352,low,0.332933296
9353,low,0.204552979
9354,low,0.113612844
9355,low,0.334021107
9356,low,0.182080311
9357,low,0.303661771
9358,low,0.390545003
9359,low,0.352114715
9360,low,0.114486251
9361,low,0.247319933
9362,low,0.340264006
9363,low,0.341104624
9364,low,0.387669054
9365,low,0.20421002
9366,low,0.128197094
9367,low,0.104296475
9368,low,0.245984986
9369,low,0.173284703
9370,low,0.286709983
9371,low,0.338542015
9372,low,0.139521725
9373,low,0.248493293
9374,low,0.135230107
9375,low,0.363022836
9376,low,0.167795611
9377,low,0.299873196
9378,low,0.33065218
9379,low,0.381396197
9380,low,0.311216762
9381,low,0.287566015
9382,low,0.332874619
9383,low,0.121121714
9384,low,0.331355139
9385,low,0.278431695
9386,low,0.109221511
9387,low,0.376418919
9388,low,0.247137106
9389,low,0.184710681
9390,low,0.273013809
9391,low,0.307655197
9392,low,0.128176858
9393,low,0.300966394
9394,low,0.144588053
9395,low,0.38631511
9396,low,0.318554225
9397,low,0.255795761
9398,low,0.331193901
9399,low,0.323703197
9400,low,0.117145975
9401,low,0.238335053
9402,low,0.205482152
9403,low,0.211246347
9404,low,0.108850722
9405,low,0.393753227
9406,low,0.340642522
9407,low,0.159114822
9408,low,0.344697979
9409,low,0.258650746
9410,low,0.154903045
9411,low,0.296551062
9412,low,0.278544363
9413,low,0.323176486
9414,low,0.336514252
9415,low,0.3841523
9416,low,0.34375621
9417,low,0.122765986
9418,low,0.246995565
9419,low,0.190281389
9420,low,0.209427583
9421,low,0.327513004
9422,low,0.193074067
9423,low,0.182083123
9424,low,0.325274336
9425,low,0.180795406
9426,low,0.114473911
9427,low,0.193884628
9428,low,0.317622408
9429,low,0.246047904
9430,low,0.185618566
9431,low,0.204265985
9432,low,0.231650453
9433,low,0.397318347
9434,low,0.246114234
9435,low,0.266381119
9436,low,0.18881198
9437,low,0.172849126
9438,low,0.298881716
9439,low,0.184381246
9440,low,0.298226954
9441,low,0.149837788
9442,low,0.152067635
9443,low,0.236845758
9444,low,0.171207889
9445,low,0.151042596
9446,low,0.235074051
9447,low,0.336013541
9448,low,0.393352766
9449,low,0.297960329
9450,low,0.314146612
9451,low,0.349714198
9452,low,0.385461676
9453,low,0.203314539
9454,low,0.265111824
9455,low,0.286478352
9456,low,0.265887496
9457,low,0.289202064
9458,low,0.235882046
9459,low,0.250622129
9460,low,0.189633306
9461,low,0.258546923
9462,low,0.109070958
9463,low,0.184737405
9464,low,0.270036591
9465,low,0.203304708
9466,low,0.276608627
9467,low,0.202948825
9468,low,0.104070497
9469,low,0.107105278
9470,low,0.191549599
9471,low,0.163501766
9472,low,0.106481917
9473,low,0.183297652
9474,low,0.148861903
9475,low,0.338367553
9476,low,0.281602866
9477,low,0.250900849
9478,low,0.290466485
9479,low,0.269307819
9480,low,0.199923115
9481,low,0.23739732
9482,low,0.287320185
9483,low,0.23460214
9484,low,0.128543546
9485,low,0.230536526
9486,low,0.274596467
9487,low,0.263711907
9488,low,0.220484495
9489,low,0.139446961
9490,low,0.18669047
9491,low,0.168834821
9492,low,0.12012047
9493,low,0.257388257
9494,low,0.23463289
9495,low,0.272663057
9496,low,0.140017284
9497,low,0.223742295
9498,low,0.388051693
9499,low,0.323231929
9500,low,0.283903024
9501,low,0.150002592
9502,low,0.261807418
9503,low,0.127770484
9504,low,0.372746725
9505,low,0.32163837
9506,low,0.127879589
9507,low,0.344007265
9508,low,0.213056774
9509,low,0.108132693
9510,low,0.274769645
9511,low,0.38474193
9512,low,0.233793768
9513,low,0.146428867
9514,low,0.323483858
9515,low,0.143203146
9516,low,0.169430003
9517,low,0.269725234
9518,low,0.12154483
9519,low,0.333944637
9520,low,0.147660818
9521,low,0.217360609
9522,low,0.325955203
9523,low,0.355773084
9524,low,0.102857745
9525,low,0.238018746
9526,low,0.39936927
9527,low,0.234149553
9528,low,0.37733984
9529,low,0.310706127
9530,low,0.260613674
9531,low,0.117852573
9532,low,0.127828716
9533,low,0.150417918
9534,low,0.183824428
9535,low,0.27277576
9536,low,0.389185479
9537,low,0.311236206
9538,low,0.171950717
9539,low,0.189699744
9540,low,0.318355874
9541,low,0.253312045
9542,low,0.216090171
9543,low,0.366217521
9544,low,0.195341663
9545,low,0.169342591
9546,low,0.231511792
9547,low,0.317396644
9548,low,0.204045105
9549,low,0.278175517
9550,low,0.111546954
9551,low,0.318119849
9552,low,0.148160408
9553,low,0.169833073
9554,low,0.206808736
9555,low,0.353024491
9556,low,0.230608346
9557,low,0.301849257
9558,low,0.327983219
9559,low,0.222071711
9560,low,0.223885705
9561,low,0.320158137
9562,low,0.316887499
9563,low,0.271571078
9564,low,0.286613969
9565,low,0.227296537
9566,low,0.159991642
9567,low,0.238406735
9568,low,0.176692998
9569,low,0.218229483
9570,low,0.224019914
9571,low,0.389224222
9572,low,0.296065201
9573,low,0.172175575
9574,low,0.187536888
9575,low,0.38924586
9576,low,0.320651681
9577,low,0.234466665
9578,low,0.128623604
9579,low,0.114200561
9580,low,0.255313604
9581,low,0.145285028
9582,low,0.389551037
9583,low,0.122447118
9584,low,0.207650081
9585,low,0.360584525
9586,low,0.213020841
9587,low,0.360156966
9588,low,0.264631116
9589,low,0.344742417
9590,low,0.265177464
9591,low,0.182494654
9592,low,0.345651321
9593,low,0.309411509
9594,low,0.305523068
9595,low,0.116043183
9596,low,0.353748679
9597,low,0.18950983
9598,low,0.228603027
9599,low,0.358211589
9600,low,0.347583968
9601,low,0.147043544
9602,low,0.286452078
9603,low,0.243150648
9604,low,0.173356067
9605,low,0.343105081
9606,low,0.375924047
9607,low,0.368139758
9608,low,0.26822335
9609,low,0.181679744
9610,low,0.150331223
9611,low,0.330386159
9612,low,0.159957264
9613,low,0.122529398
9614,low,0.29051494
9615,low,0.197005115
9616,low,0.385944635
9617,low,0.30784492
9618,low,0.134705477
9619,low,0.195527551
9620,low,0.14677279
9621,low,0.16628692
9622,low,0.371992109
9623,low,0.178285994
9624,low,0.339681002
9625,low,0.351707966
9626,low,0.361870682
9627,low,0.188028164
9628,low,0.356849736
9629,low,0.153746978
9630,low,0.395660077
9631,low,0.149157698
9632,low,0.339057122
9633,low,0.376911046
9634,low,0.347727967
9635,low,0.363861223
9636,low,0.277479585
9637,low,0.375481255
9638,low,0.250812658
9639,low,0.383105906
9640,low,0.32245696
9641,low,0.273641295
9642,low,0.229759978
9643,low,0.33164821
9644,low,0.303858542
9645,low,0.349382449
9646,low,0.250589602
9647,low,0.255470386
9648,low,0.114172497
9649,low,0.149263431
9650,low,0.206864561
9651,low,0.146424809
9652,low,0.396255886
9653,low,0.137556571
9654,low,0.369682132
9655,low,0.291065865
9656,low,0.147807846
9659,low,0.100996755
9661,low,0.377574486
9663,low,0.169654927
9666,low,0.229134158
9668,low,0.194278084
9669,low,0.325183447
9671,low,0.19037084
9677,low,0.265449279
9678,low,0.111872926
9680,low,0.274675306
9688,low,0.370141018
9690,low,0.137026322
9691,low,0.194653781
9692,low,0.190171722
9693,low,0.119940575
9694,low,0.287793917
9695,low,0.100542609
9696,low,0.294270148
9697,low,0.172876183
9698,low,0.187613332
9699,low,0.318140673
9700,low,0.397309305
9701,low,0.135285036
9702,low,0.308443836
9703,low,0.109594638
9704,low,0.112575201
9705,low,0.175879531
9706,low,0.396659397
9707,low,0.223601092
9708,low,0.338553544
9709,low,0.376054224
9710,low,0.297084345
9711,low,0.171259311
9712,low,0.17095546
9713,low,0.220533559
9714,low,0.113648689
9715,low,0.184878455
9716,low,0.367185664
9717,low,0.324501132
9718,low,0.385145988
9719,low,0.245467701
9720,low,0.281749548
9721,low,0.219137962
9722,low,0.364313651
9723,low,0.290719807
9724,low,0.293473773
9725,low,0.19783916
9726,low,0.207202624
9727,low,0.105837599
9728,low,0.357074079
9729,low,0.219284403
9730,low,0.171679421
9731,low,0.210742989
9732,low,0.308241236
9733,low,0.382998757
9734,low,0.153835264
9735,low,0.247846036
9736,low,0.368136456
9737,low,0.320749894
9738,low,0.276268385
9739,low,0.359779135
9740,low,0.29774947
9741,low,0.282366233
9742,low,0.276786079
9743,low,0.252583883
9744,low,0.294985088
9745,low,0.372394406
9746,low,0.16447273
9747,low,0.224967412
9748,low,0.209594146
9749,low,0.362373813
9750,low,0.316832056
9751,low,0.364167372
9752,low,0.120102416
9753,low,0.278743659
9754,low,0.241770015
9755,low,0.390682227
9756,low,0.38925544
9757,low,0.320209626
9758,low,0.23099752
9759,low,0.122953037
9760,low,0.294902035
9761,low,0.188859578
9762,low,0.254166961
9763,low,0.347267435
9764,low,0.284249815
9765,low,0.157005925
9766,low,0.271185839
9767,low,0.224648024
9768,low,0.197142485
9769,low,0.162238471
9770,low,0.276014467
9771,low,0.381147019
9772,low,0.190215028
9773,low,0.130214464
9774,low,0.399753168
9775,low,0.333041303
9776,low,0.210149086
9777,low,0.337796905
9778,low,0.118601663
9779,low,0.320231436
9780,low,0.360414299
9781,low,0.232677902
9782,low,0.354771616
9783,low,0.166909227
9784,low,0.334276639
9785,low,0.152402284
9786,low,0.247296993
9787,low,0.122824662
9788,low,0.315019592
9789,low,0.252758927
9790,low,0.124906845
9791,low,0.15699047
9792,low,0.131157532
9793,low,0.176501097
9794,low,0.174528346
9795,low,0.308800067
9796,low,0.226657566
9797,low,0.249913111
9798,low,0.335380154
9799,low,0.334756745
9800,low,0.299575289
9801,low,0.399410508
9802,low,0.112626194
9803,low,0.141452352
9804,low,0.179692535
9805,low,0.390409606
9806,low,0.162874577
9807,low,0.16001287
9808,low,0.255587817
9809,low,0.260603765
9810,low,0.112565714
9811,low,0.365871531
9812,low,0.216648522
9813,low,0.278532579
9814,low,0.195360543
9815,low,0.242161266
9816,low,0.236562303
9817,low,0.21769074
9818,low,0.107105107
9819,low,0.391210452
9820,low,0.276435251
9821,low,0.169723364
9822,low,0.38849455
9823,low,0.299337379
9824,low,0.208513536
9825,low,0.170784086
9826,low,0.211092114
9827,low,0.171965043
9828,low,0.345797956
9829,low,0.197803271
9830,low,0.205413711
9831,low,0.370720922
9832,low,0.137359707
9833,low,0.333636012
9834,low,0.107217989
9835,low,0.124090726
9836,low,0.326403326
9837,low,0.204028513
9838,low,0.102644274
9839,low,0.158391646
9840,low,0.283190225
9841,low,0.38492761
9842,low,0.141518983
9843,low,0.356092009
9844,low,0.30570251
9845,low,0.237246657
9846,low,0.117130905
9847,low,0.211760059
9848,low,0.187282093
9849,low,0.250170868
